random_ID,ID,birth_date,vis_RT_med,ac_RT_med,vis_dec_RT_med,vis_dec_ACC,vis_dec_score
7021335265.0,4001,1997.02.05,0.22010000000000002,0.25569,,,
5529060175.0,1002,1996.01.18,0.268,0.3135,0.853,0.9076923076923077,0.9212615384615385
8206017876.0,1001,1998.09.30,0.258585,0.3431975,0.7211449999999999,0.9552238805970149,0.9677099253731343
3172100208.0,3002,1999.12.25,0.2418825,0.254905,0.9795575,0.896551724137931,0.8986664655172414
1618731555.0,2302,1991.11.19,0.288,0.273,,,
3221385047.0,3304,1997.07.09,0.36978999999999995,0.2861025,1.34012,0.918918918918919,0.8913416216216217
7407198448.0,1303,1996.04.15,0.2932475,0.2587575,0.789925,0.9411764705882353,0.9535338235294117
8119313209.0,1305,2000.05.16,0.26129749999999996,0.2870975,1.01623,0.9,0.898377
9432799901.0,1304,1992.07.18,0.3054525,0.339685,1.04789,0.8571428571428571,0.8503014285714285
4624441231.0,2301,1999.05.12,0.2813325,0.302805,0.9155075,0.8571428571428571,0.8692132142857143
5212545026.0,1302,1999.03.17,0.31767999999999996,0.2683175,1.497555,0.90625,0.85960421875
7773402148.0,1306,1993.07.29,0.28173000000000004,0.31561249999999996,0.827435,0.896551724137931,0.9144032758620689
3992294106.0,3306,2000.10.19,0.2511825,0.25023249999999997,0.909475,0.9322033898305084,0.9383406779661017
3104691842.0,3305,1973.09.29,0.30926750000000003,0.2711525,1.03579,0.8867924528301887,0.8827407547169812
2320805823.0,1307,1996.02.19,0.3187675,0.4034575,1.004795,0.7547169811320755,0.7535408490566038
2012046787.0,3301,1992.09.07,0.280265,0.2961825,0.83524,0.8939393939393939,0.9114139393939393
4303263022.0,2306,2000.01.27,0.26153499999999996,0.262375,0.7941849999999999,0.8923076923076924,0.9144723846153846
7246066624.0,3308,1993.01.18,0.2701075,0.27024499999999996,0.7849175,0.8285714285714286,0.8654427142857143
4749998163.0,3307,1999.12.11,0.3115075,0.29820500000000005,0.81493,0.9701492537313433,0.9756737313432836
4322150497.0,2001,1999.09.07,0.2685875,0.30921750000000003,0.843385,0.9090909090909091,0.9233286363636364
1429979437.0,1310,1991.07.04,0.26915,0.2721875,0.8032175,0.90625,0.924698359375
8142120721.0,3004,2001.04.12,0.25,0.2595,0.78,0.9393939393939394,0.9527272727272728
6775156085.0,2309,1972.05.12,0.26643,0.31192,1.2909,0.9736842105263158,0.966028947368421
3414396942.0,1309,1998.03.24,0.279115,0.28608999999999996,0.699315,0.881578947368421,0.9171863815789474
3299047191.0,2307,1999.03.13,0.272,0.2655,0.734,0.9305555555555556,0.9490277777777778
7938924236.0,3311,2000.06.06,0.26102749999999997,0.25421249999999995,0.78238,0.8591549295774648,0.8898056338028169
2889394922.0,3312,1999.07.20,0.2435675,0.31999500000000003,0.738925,0.9054054054054054,0.9301016891891891
3350694101.0,2312,1999.11.03,0.322745,0.3563625,0.90626,0.8947368421052632,0.9046042105263158
1770064655.0,3313,1999.05.14,0.2865,0.3035,0.946,0.8793103448275862,0.8858275862068965
3684220778.0,1312,1999.08.10,0.220775,0.26799,0.7578875,0.8405797101449275,0.8791773550724638
6488867689.0,1313,2000.10.07,0.3067525,0.37946749999999996,1.079045,0.8536585365853658,0.8420909756097561
4980220366.0,2315,2001.03.28,0.2763025,0.2905525,0.7703800000000001,0.8852459016393442,0.911595737704918
9325868205.0,2314,1997.11.05,0.262,0.3,0.9255,0.9811320754716981,0.9825377358490566
2315175892.0,1315,2000.06.20,0.26971,0.25399499999999997,1.0236975,0.9473684210526315,0.9461211842105263
7305847415.0,2308,1999.11.24,0.3148325,0.28603,1.1114575000000002,0.92,0.9110834
3913493489.0,1317,1974.10.25,0.3626325,,1.15334,0.8666666666666667,0.8462213333333334
2502658304.0,1316,1995.06.02,0.27669750000000004,0.2543375,1.0046525,0.8076923076923077,0.8067975961538462
4468373687.0,2303,1996.06.12,0.3013575,0.2638325,0.87809,0.9107142857142857,0.9215991071428571
8571348042.0,3006,2001.05.03,0.28715250000000003,0.30960750000000004,0.896565,0.9344262295081968,0.9412088524590164
3790688933.0,2311,2000.05.01,0.2845,0.2215,1.0310000000000001,0.9803921568627451,0.9797843137254901
4194969032.0,1320,2000.05.22,0.2810425,0.28223,0.809075,0.9402985074626866,0.9516970149253732
1698093477.0,2030,2000.02.28,0.27849999999999997,,0.995,0.9423076923076923,0.9425961538461538
4452215909.0,3320,2001.02.18,0.29698,0.2979775,0.84261,0.9047619047619048,0.9197514285714286
3287091239.0,2318,2000.04.03,0.31144249999999996,0.29021,1.01489,0.9591836734693877,0.9585759183673469
8360218435.0,3319,2000.04.15,0.38715,0.3434,1.1516,0.8541666666666666,0.8320583333333333
3448227889.0,3321,1997.03.08,0.25185,0.34726250000000003,0.677435,0.891566265060241,0.9265431927710843
4293059834.0,2321,1999.11.01,0.3034625,0.33777999999999997,1.098185,0.9565217391304348,0.9522528260869566
8759949864.0,2320,2000.02.28,0.3305,,0.774,0.8611111111111112,0.8925000000000001
1631202412.0,1322,1999.10.22,0.27578,0.28452500000000003,0.824715,0.9206349206349206,0.9345464285714286
1854085533.0,3005,2000.09.06,0.28632749999999996,0.3143875,0.8063024999999999,0.9565217391304348,0.9649433695652174
5261781562.0,3322,2001.03.17,0.2983325,0.26917,0.59453,0.75,0.8513675
1411602561.0,3303,1999.02.08,0.2589325,0.26796,0.7680625000000001,0.8985507246376812,0.922080615942029
6054379505.0,2322,1998.08.25,0.336265,0.31378249999999996,0.805065,0.9558823529411765,0.9644824264705882
8732738151.0,1321,2000.12.11,0.354,,1.1015000000000001,0.9387755102040817,0.932561224489796
2927910025.0,1323,1998.10.02,0.29655,0.2895,0.8362,0.873015873015873,0.893815873015873
4693591925.0,3323,1979.09.11,0.286,0.271,0.911,0.9122807017543859,0.9200877192982455
4477557823.0,2323,2000.04.02,0.2881425,0.2525775,0.86476,0.9122807017543859,0.9241438596491227
9197798714.0,1324,2000.09.24,0.2740025,0.28032250000000003,0.8276675,0.9333333333333333,0.9448221666666666
8909017846.0,1318,2000.05.31,0.2628425,0.29285,0.784705,0.8970588235294118,0.9192215441176471
2420276891.0,3324,2000.03.11,0.2664375,,0.8482525,0.9375,0.94698421875
6270874921.0,2324,2000.12.24,0.27871250000000003,0.3015225,0.724735,0.9027777777777778,0.9295396527777777
4446209062.0,2326,1998.06.10,0.253,0.236,0.862,0.9016393442622951,0.9152131147540984
3990550409.0,3326,1999.07.08,0.3055,0.3245,0.889,0.8301886792452831,0.8490377358490566
2517317319.0,1328,1999.06.24,0.234705,0.2384575,1.13267,0.85,0.8300995
6470696432.0,2328,1989.01.28,0.3605,0.348,0.874,0.9272727272727272,0.9364363636363636
1154288789.0,3329,2000.12.07,0.2652375,0.24457,1.00132,0.9795918367346939,0.9795648979591837
4835966110.0,3316,1997.06.13,0.31228,0.26825,1.06408,0.8775510204081632,0.8697044897959183
4425181484.0,2003,2000.07.22,0.272,0.2675,0.831,0.9242424242424242,0.9370454545454545
7354575346.0,3330,1987.05.14,0.28082,0.29318,1.114575,0.8918918918918919,0.8795054054054054
1318314462.0,2331,1985.01.02,0.2804975,0.2496025,0.78962,0.9428571428571428,0.9548788571428571
6043737647.0,3331,1985.06.15,0.3515,0.3575,1.016,0.8823529411764706,0.8804705882352941
3579199114.0,1332,2000.06.04,0.272605,0.28702249999999996,0.914585,0.8888888888888888,0.8983794444444444
9692702128.0,2332,2000.04.12,0.343625,0.3485575,1.0108575,0.9166666666666666,0.915761875
2626938571.0,3332,2001.01.07,0.30261499999999997,0.3360025,0.88139,0.9180327868852459,0.9277549180327869
3762274129.0,1325,2000.10.18,0.2723775,0.306785,1.1106500000000001,0.9019607843137255,0.8911127450980392
2110454317.0,1327,1998.09.29,0.2465,0.2125,0.746,0.927536231884058,0.9459420289855073
5395290477.0,1331,1983.10.02,0.3144575,0.4018275,1.05188,0.8958333333333334,0.8904291666666667
7244985325.0,2327,,0.341865,0.26676999999999995,0.916335,0.8983050847457628,0.9068133898305085
5530444923.0,2333,1999.08.29,0.25672,0.27949,1.269665,0.9285714285714286,0.9093096428571429
9116040059.0,3325,2000.02.08,0.268535,0.255465,1.144765,0.9318181818181818,0.9219478409090909
2996376272.0,2330,1995.10.13,0.334545,0.3675475,0.99374,0.8909090909090909,0.8915919999999999
6017747129.0,1334,1999.10.29,0.29478499999999996,0.256965,0.864005,0.9661016949152542,0.9707116949152542
8538033312.0,1330,1984.06.14,0.2543075,0.3027475,0.9721175,0.9615384615384616,0.9626108653846154
2896982601.0,2334,1999.10.29,0.2728775,0.282265,0.8046925,0.9428571428571428,0.9540175714285715
6657241428.0,3334,2000.09.29,0.300835,0.284555,1.01024,0.9215686274509803,0.9207654901960783
8973536040.0,1329,1996.01.27,0.29977750000000003,0.2960575,0.85281,0.873015873015873,0.8917066666666666
6884542087.0,2335,1970.01.15,0.306,0.2705,1.119,0.9574468085106383,0.9523829787234043
6993454379.0,3335,1974.07.16,0.280845,0.2663725,1.0057175,1.0,1.0
9693159646.0,1336,1986.08.28,0.27954,0.2931075,0.95974,0.8653846153846154,0.8708042307692307
5800776698.0,2336,1996.05.29,0.2372525,0.26809,0.862425,0.921875,0.932623046875
5528263668.0,3336,1995.11.04,0.3028825,0.2738575,0.8293925,0.9122807017543859,0.9272462719298246
5576011688.0,3001,2000.07.20,0.26954,0.2848,0.80439,0.9242424242424242,0.9390613636363636
8871742164.0,3003,1999.12.15,0.2487225,0.25253749999999997,0.80251,0.921875,0.93730390625
1674323236.0,1308,1987.06.17,0.27496,0.283615,1.0144125000000002,0.875,0.8731984374999999
6282615196.0,1337,1983.04.17,0.330015,,0.900785,0.9152542372881356,0.9236622881355933
4299773378.0,3337,2000.10.31,0.25953000000000004,0.2583775,0.927695,0.8113207547169812,0.8249632075471698
5743015169.0,1338,,0.28164999999999996,0.2925725,0.8077099999999999,0.9473684210526315,0.957488947368421
7209729010.0,1201,1998.05.19,0.32130499999999995,0.27244999999999997,0.770925,0.9365079365079365,0.951052380952381
5042248925.0,2201,1999.03.30,0.27286750000000004,0.26885499999999996,0.81062,0.8507462686567164,0.8790119402985075
7695043095.0,2338,1999.01.28,0.2586075,0.27971250000000003,0.8072925,0.9552238805970149,0.9638525746268657
9354732337.0,3338,1998.03.11,0.3335,0.264,0.7885,0.9538461538461539,0.9636076923076924
6496762489.0,1339,1999.11.08,0.3045,0.292,0.757,0.9054054054054054,0.9283918918918919
8254710764.0,3204,1998.05.22,0.2915,0.275,0.7665,0.9041095890410958,0.9265
4981361341.0,2337,2000.03.06,0.2914575,0.2728025,1.068625,0.8653846153846154,0.8561466346153846
9761266226.0,1202,1997.06.03,0.25795250000000003,0.2670075,0.81218,0.9558823529411765,0.9641685294117648
7818397484.0,3205,1998.03.14,0.274235,0.252935,0.818235,0.8615384615384616,0.8867059230769231
3004645357.0,1205,1999.09.16,0.26839999999999997,0.2558,0.6951575,0.9743589743589743,0.9821754487179487
2409543805.0,2339,1985.05.21,0.3345,0.3025,1.347,0.918918918918919,0.8907837837837839
6508505745.0,2205,1996.08.25,0.29640500000000003,0.3088325,1.2677,0.9534883720930233,0.9410372093023256
6887196622.0,1206,1999.12.15,0.2707575,0.27912000000000003,1.0619425,0.875,0.8672571875
6322976763.0,1340,2001.04.02,0.24845250000000002,0.292315,0.99012,1.0,1.0
8252028024.0,3339,1995.08.07,0.28440750000000004,0.331925,0.825615,0.8793103448275862,0.9003568103448276
7827946061.0,2340,2000.11.07,0.3032,0.3774275,0.91247,0.8813559322033898,0.8917408474576272
6292359336.0,2002,1992.09.28,0.25366500000000003,0.27149999999999996,0.8427225,0.8813559322033898,0.9000159745762711
9654713520.0,3340,1999.10.28,0.3261925,0.283945,0.86354,0.8245614035087719,0.848501754385965
2398219031.0,1341,1999.07.01,0.25867249999999997,0.2434725,0.79356,0.8852459016393442,0.908935737704918
6888736387.0,3314,2001.03.19,0.23354,0.305095,0.7632975,0.8405797101449275,0.8783148913043478
8611394881.0,2341,,0.2662275,0.2940975,0.789935,0.9420289855072463,0.9542066666666666
9952808379.0,3206,1999.12.09,0.3118375,0.2923675,0.9795375,0.8727272727272727,0.8753315909090909
1257782605.0,3341,1990.12.24,0.30308999999999997,0.2526725,0.97387,0.9433962264150944,0.9448752830188679
8966883645.0,1335,1990.04.03,0.2543225,0.35594000000000003,0.9609775,0.9433962264150944,0.9456050471698113
4417078476.0,2310,1975.11.10,0.336,0.3115,1.09,0.78,0.7602
6421099890.0,1207,1998.01.21,0.25514499999999996,0.25744500000000003,0.774585,0.8714285714285714,0.9004105
6565236421.0,1343,1993.11.11,0.3345,0.311,0.933,0.9180327868852459,0.9235245901639344
6696111697.0,3317,2000.07.20,0.26078749999999995,0.2840825,0.8950975,0.9090909090909091,0.9186274999999999
7878077224.0,3342,1991.09.27,0.3365,0.274,1.056,0.8958333333333334,0.89
5422491892.0,1004,1997.06.08,0.2579,0.29685,0.7018,0.881578947368421,0.9168921052631579
5279632719.0,2343,1996.05.16,0.25565499999999997,0.26517500000000005,0.741095,0.9178082191780822,0.9390880821917809
5405472880.0,3343,2004.04.17,0.34641,0.34487500000000004,,,
1359735867.0,1344,,0.251665,0.2515925,0.9574825,0.8979591836734694,0.9022977040816327
1894736011.0,2344,1967.10.12,0.30352,0.33518749999999997,1.0904574999999999,0.8163265306122449,0.799711887755102
2280630516.0,3344,1996.03.08,0.354,0.281,0.987,0.8958333333333334,0.8971875
8095809533.0,1345,1997.03.27,0.29947,0.3010275,0.9257725,0.8852459016393442,0.8937638114754098
2249020215.0,3327,2000.08.08,0.26527999999999996,0.27016,0.8417749999999999,0.8787878787878788,0.8979666666666667
5626810135.0,2345,1983.08.30,0.29537,0.2702425,0.9308575,0.92,0.9255314
9386595785.0,1346,2001.03.04,0.32048750000000004,0.34705,0.86159,0.984375,0.98653765625
2345062139.0,3207,1999.06.21,0.2679375,0.247535,0.83071,0.8805970149253731,0.9008107462686568
3785732243.0,2202,1996.01.16,0.3500425,0.338575,1.04786,0.9056603773584906,0.901145283018868
5770329194.0,1208,1998.04.15,0.32036,0.260015,0.996585,0.9318181818181818,0.9320510227272727
3251133243.0,2346,1990.06.15,0.3225,0.301,0.977,0.9649122807017544,0.9657192982456141
8448279059.0,3346,1983.07.19,0.3105,0.27749999999999997,,0.9166666666666666,0.8347083333333333
5249621401.0,1347,1971.04.15,0.3298875,0.32084999999999997,1.23056,0.9318181818181818,0.9160981818181817
8371748802.0,2347,1999.09.27,0.2689775,0.31060750000000004,0.696925,0.9,0.9303075000000001
8540076049.0,3347,,0.288,0.2435,0.889,0.9482758620689655,0.9540172413793103
4522925811.0,1348,1979.10.28,0.25453000000000003,0.2370475,1.154835,0.8541666666666666,0.8315865625
1208956820.0,2208,1999.04.09,0.2601575,0.27265249999999996,1.046235,0.9583333333333334,0.956406875
5869680666.0,3203,1999.04.15,0.3191125,0.303515,0.71141,0.8441558441558441,0.8891309090909091
6894759409.0,3348,1999.06.20,0.2710925,0.2733825,0.74581,0.8783783783783784,0.9092933783783784
4880437022.0,2316,1986.06.12,0.2670425,0.2636525,0.791495,0.9130434782608695,0.9311743478260869
5647713486.0,1349,2000.06.28,0.2705,0.1985,0.9835,0.9122807017543859,0.9137280701754386
3493907091.0,2206,1999.05.26,0.29532,0.4024575,0.996765,0.9090909090909091,0.909385
7196637675.0,2325,1996.12.07,0.29241249999999996,0.2970275,1.29287,0.8333333333333334,0.7845216666666668
9368660777.0,2349,1999.03.19,0.25218,0.32269749999999997,0.931875,0.8867924528301887,0.8945047169811321
1208854189.0,3349,2000.04.25,0.30588499999999996,0.2906325,0.99036,0.8909090909090909,0.8919607272727272
4792082665.0,1350,1975.02.07,0.3548475,0.32062749999999995,1.027045,0.8666666666666667,0.8630606666666667
1477081721.0,2305,2000.09.13,0.2857075,0.30442,0.8436025,0.9538461538461539,0.9610645
5602120722.0,2350,1968.04.27,0.3057525,0.287405,0.98114,0.8541666666666666,0.8569170833333333
4607876541.0,3209,2000.04.11,0.24191000000000001,0.23981249999999998,0.910095,0.9661016949152542,0.9691493220338983
7701287640.0,3350,1999.12.27,0.28614249999999997,0.295545,1.3706875,0.8648648648648649,0.8147719594594596
4229206176.0,3351,1999.12.06,0.28459999999999996,0.26685749999999997,0.7088025,0.9090909090909091,0.9355634090909091
3587586566.0,3201,2000.04.20,0.2569825,0.256245,0.8296399999999999,0.8181818181818182,0.8491563636363637
8107800901.0,2351,1970.11.12,0.32553,0.3035725,0.875765,0.9365079365079365,0.944395873015873
6511887158.0,1352,1997.09.13,0.28713,0.245595,1.1127224999999998,0.7555555555555555,0.7280011666666667
2804051631.0,2352,1992.12.05,0.3189025,0.31254000000000004,0.798915,0.9242424242424242,0.9394761363636364
7835855059.0,3352,1999.08.23,0.2955,0.2965,0.941,0.8703703703703703,0.8780185185185185
2999700572.0,3208,1973.02.01,0.28102000000000005,0.3119875,1.34451,0.8378378378378378,0.7819713513513513
5942719382.0,1353,1999.10.27,0.3035975,0.276305,0.801255,0.8769230769230769,0.901384
5334697921.0,2353,1982.07.15,0.4,0.268,1.79,0.9629629629629629,0.9337037037037036
3760922172.0,2210,1999.09.11,0.313755,0.3520225,0.761075,0.9,0.9238925
5515175203.0,2204,1998.10.29,0.30655,0.27904249999999997,0.955995,0.9298245614035088,0.9329126315789473
8684034424.0,1203,1999.01.05,0.304035,0.2827225,1.018795,0.9245283018867925,0.9231098113207548
9918326816.0,1354,2000.11.02,0.3345,0.3395,0.975,0.8545454545454545,0.8581818181818182
5239233359.0,1211,1998.08.09,0.2549875,0.3502225,0.7505625,0.9295774647887324,0.9471434859154929
4477042063.0,3309,,0.308805,0.323275,0.823165,0.9076923076923077,0.9240155384615385
6912164611.0,2211,1998.09.29,0.2596675,0.29435500000000003,1.15085,0.9069767441860465,0.8929441860465116
4178013323.0,2354,1988.04.04,0.2903475,0.315305,1.01648,0.9183673469387755,0.9170220408163265
4927967922.0,3211,2000.02.23,0.25734,0.279555,0.736635,0.9285714285714286,0.9473832142857143
5340239673.0,3354,1981.12.05,0.25599249999999996,0.2883175,1.005455,0.9,0.8994545
